el_链接,名称,时间,sal,d,d1,d2,关键词,名称_链接,名称3,dc,int
https://jobs.51job.com/zhenjiang/145565441.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,供应链金融专员,03-09发布,4-5千,镇江,1年,本科,"金融
供应链金融
五险一金
餐饮补贴
年终奖金
定期体检
免费班车",https://jobs.51job.com/all/coBWZXO1I0VG8AbVA6VzI.html,镇江国林生态产业城有限公司,民营  |  50-150人,批发/零售
https://jobs.51job.com/shanghai/142178832.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,注册登记/份额登记/TA/基金运营（金融机构驻场）,03-09发布,8千-1.2万·15薪,上海·浦东新区,1年,本科,"份额登记
注册登记
基金估值
TA
餐饮补贴
专业培训
领导nice
六险一金
绩效奖金
定期体检
年终奖金
做五休二",https://jobs.51job.com/all/coUjAAYVU_AjwPYg1qAWE.html,上海元年金融信息服务有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/guangzhou/142374840.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融投资顾问,03-09发布,8千-1.2万,广州·天河区,无需经验,大专,,https://jobs.51job.com/all/coA2IHYABlDjhTNgNnAmE.html,广东港汇资本控股有限公司,民营  ,计算机软件
https://jobs.51job.com/shanghai/127258441.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融理财顾问,03-09发布,1-1.5万,上海,1年,本科,"做五休二
弹性工作
带薪年假
五险一金
节日福利
专业培训
高温补贴
加班补贴
交通补贴
绩效奖金",https://jobs.51job.com/all/coB2NdMQNjBT0FZg1pUDM.html,招商证券股份有限公司上海江苏路证券营业部,国企  |  10000人以上,金融/投资/证券
https://jobs.51job.com/shanghai/146662857.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融储备主管,03-09发布,15-30万/年,上海·浦东新区,1年,本科,,https://jobs.51job.com/all/coUTQFYwJmDzlVNAJmUTw.html,中国人寿保险股份有限公司上海自贸试验区分公司,国企  |  10000人以上,保险
https://jobs.51job.com/beijing/141314048.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售经理（优才计划）,03-09发布,2-2.5万,北京·丰台区,2年,大专,"时间自由
底薪丰厚",https://jobs.51job.com/all/coCWhVMgdkVmgOaQJjUTA.html,中国平安人寿保险股份有限公司北京分公司,民营  ,保险
https://jobs.51job.com/nanjing/146442006.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融部副总经理,03-09发布,1.5-2万,南京·秦淮区,5-7年,本科,"绩效奖金
工作餐
交五险
餐饮补贴
年终奖金
五险",https://jobs.51job.com/all/coUzNVNVU1VWsBYwVvUDA.html,江苏鑫基建筑环保科技研究院有限公司,民营  |  50-150人,建筑/建材/工程
https://jobs.51job.com/kunming/146712313.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融理财顾问,03-09发布,20-30万/年,昆明·盘龙区,2年,本科,"营销
金融
证券投资分析
金融行业
资产配置
投资理财
维系客户关系
客户关系管理
五险一金
弹性工作
绩效奖金
定期体检",https://jobs.51job.com/all/coVjdWNF86BzgCZ1AzAm4.html,中国平安人寿保险股份有限公司云南分公司昆明直属第二支公司,民营  ,保险
https://jobs.51job.com/suzhou/143798812.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融学教师,03-09发布,5-7千,昆山,1年,本科,"五险一金
免费班车
员工旅游
年终奖金
餐饮补贴
定期体检
高温补贴",https://jobs.51job.com/all/coCG1dOFYzDjUDY1E7Bmc.html,昆山登云科技职业学院,非营利组织  |  150-500人,教育/培训/院校
https://jobs.51job.com/shenzhen/145944205.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售 工作自由 提成高,03-09发布,6千-1万,深圳·南山区,2年,大专,"绩效奖金
年终奖金
员工旅游
双休
法定节假日
行销
大客户销售
区域销售
抵押贷款
银行
保险
企业贷款
贷款顾问
消费金融
金融产品",https://jobs.51job.com/all/coBWRRMFY9ADYObgdhXD8.html,深圳市众诚天下企业服务有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/fuzhou/138755357.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融投资顾问,03-09发布,0.8-1万,福州·台江区,5-7年,本科,"五险一金
补充医疗保险
餐饮补贴
专业培训
定期体检
年终奖金",https://jobs.51job.com/all/coCGgGZ147BjkHagVlAGw.html,中航证券有限公司福建分公司,国企  |  少于50人,金融/投资/证券
https://jobs.51job.com/guangzhou/141759585.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品经理,03-09发布,8千-1.5万·13薪,广州·天河区,1年,中技/中专,"金融
企业贷款
消费金融
通讯补贴
员工旅游
绩效奖金
年终奖金",https://jobs.51job.com/all/coVDUCZQNkUWkObQZhAWQ.html,广州广银荣按揭服务有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/chengdu/146147358.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融理财规划师,03-09发布,6千-1.2万,成都·武侯区,3-4年,大专,,https://jobs.51job.com/all/coA2JQNF8_UmpWMAJiAm8.html,中国平安人寿保险股份有限公司四川分公司,合资  ,保险
https://jobs.51job.com/guangzhou/146711279.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融管理生,03-09发布,9千-1.4万·13薪,广州·天河区,1年,大专,"数据分析
金融
理财计划
金融市场
金融行业
五险一金
补充医疗保险
补充公积金
员工旅游
专业培训
出国机会
股票期权",https://jobs.51job.com/all/coCWhRM144VmpSM1Q-UTY.html,广州慧晟商务咨询有限公司,民营  |  50-150人,计算机软件
https://jobs.51job.com/kunming/146524545.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融主管,03-09发布,1.5-2万,昆明·五华区,2年,本科,,https://jobs.51job.com/all/coCWgGZAJlUWkHZwRjVDk.html,中国平安人寿保险股份有限公司云南分公司昆明直属第二支公司,民营  ,保险
https://jobs.51job.com/guangzhou/146688093.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融客服,03-09发布,3-6千,广州·天河区,无需经验,大专,"员工旅游
绩效奖金
年终奖金
五险
全勤奖
专业培训
周末双休
带薪年假
团建活动
下午茶
金融
信息收集
财会
联系新客户
客户开拓
金融产品
电话销售
贷款信贷",https://jobs.51job.com/all/coVTUBbVM2VWpWMAFrUDE.html,广州创之兴按揭服务有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/beijing/71904255.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融行业分析师,03-09发布,1-1.5万,北京,2年,硕士,"行业分析
金融
宏观经济
交通补贴
通讯补贴
员工旅游
专业培训
绩效奖金
年终奖金
股票期权
弹性工作
周末双休",https://jobs.51job.com/all/coBWFVNF89UmVTMABlVTk.html,中采智联信息科技（北京）有限责任公司,民营  |  少于50人,专业服务(咨询、人力资源、财会)
https://jobs.51job.com/beijing/146163187.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融保险营销储备干部,03-09发布,8千-1.5万,北京·海淀区,1年,本科,,https://jobs.51job.com/all/coAWBVMwVuBjAOY1AxUDM.html,太平人寿保险有限公司北京分公司,国企  |  10000人以上,保险
https://jobs.51job.com/hangzhou/146739512.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,蚂蚁集团金融理财师,03-09发布,1-2万,杭州·西湖区,1年,本科,"五险一金
年终奖金
绩效奖金",https://jobs.51job.com/all/coCWxdPF86VG9WOgJhUj4.html,中智职业发展有限公司,国企  |  150-500人,专业服务(咨询、人力资源、财会)
https://jobs.51job.com/shenzhen/143639186.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,高提成综合金融规划师,03-09发布,1.5-3万,深圳·福田区,1年,大专,"专业培训
补充医疗保险
绩效奖金
弹性工作",https://jobs.51job.com/all/coUTAAZVQzBDhTNFQ-VjM.html,中国平安人寿保险股份有限公司深圳分公司,民营  |  10000人以上,金融/投资/证券
https://jobs.51job.com/fuzhou/135359501.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融交易员,03-09发布,6千-1万,福州·仓山区,无需经验,,"金融
期货
证券
销售
高薪
交易员
操盘手
交易
现货
五险
专业培训
弹性工作",https://jobs.51job.com/all/coVDRdPgVgAD8DZAJhAG0.html,福州捌玖叁网络科技有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/suzhou/121363538.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融实习生（从业）,03-09发布,4.5-6千,苏州·工业园区,无需经验,大专,"金融
服务讲师
实习生
销售
软件
五险一金
专业培训
出国机会
员工旅游
绩效奖金
优秀员工奖
晋升空间大
带薪年假
节日福利",https://jobs.51job.com/all/coB2QFaQRmAToGYABhAGE.html,广州经传多赢投资咨询有限公司江苏分公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/kunming/146667379.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融顾问（周末双休）,03-09发布,8.8千-1.6万,昆明·盘龙区,2年,本科,,https://jobs.51job.com/all/coUTAAYlI0BzEPYwdnUTQ.html,中国平安人寿保险股份有限公司云南分公司昆明直属第二支公司,民营  ,保险
https://jobs.51job.com/chengdu/137786737.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售（大成都区域+高提成）,03-09发布,6千-1.2万,成都·武侯区,1年,大专,"五险一金
员工旅游
绩效奖金
专业培训
定期体检
带薪病假
周末双休
贷款客户经理
业务代表
渠道销售
直销销售
金融销售
金融产品销售",https://jobs.51job.com/all/coA2dSPlAwBTICblcyUz8.html,成都市武侯惠信小额贷款有限责任公司,合资  |  50-150人,金融/投资/证券
https://jobs.51job.com/shenzhen/145880357.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融贷款专员,03-09发布,6千-1万,深圳·南山区,2年,大专,"销售
银行
地产
自主创业
抵押贷款
理财经理
融资
销售经验
保险行业
行销",https://jobs.51job.com/all/coBWRRMFY9ADYObgdhXD8.html,深圳市众诚天下企业服务有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/shanghai/146718044.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融市场经理（资产管理总部）,03-09发布,6千-1.2万,上海·长宁区,1年,大专,"五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
绩效奖金
年终奖金
定期体检
补充公积金",https://jobs.51job.com/all/coAWUAZlI5AjtWNwFnAWE.html,信达期货有限公司,国企  |  150-500人,金融/投资/证券
https://jobs.51job.com/chengdu/139748008.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融理财规划师,03-09发布,8千-1万,成都·武侯区,3-4年,大专,"理财
金融
理财经理
销售",https://jobs.51job.com/all/coA2JdOFY0VmkGawFnUjM.html,中国太平洋人寿保险股份有限公司成都中心支公司,国企  |  1000-5000人,保险
https://jobs.51job.com/kunming/146660896.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融培训讲师（双休+上市公司）,03-09发布,1.2-1.5万,昆明·盘龙区,5-7年,本科,"补充医疗保险
员工旅游
专业培训
出国机会
绩效奖金
年终奖金
弹性工作
定期体检",https://jobs.51job.com/all/coCWgBYAVmUWZRMlExAmI.html,中国平安人寿保险股份有限公司云南分公司昆明区域拓展第一支公司,民营  ,保险
https://jobs.51job.com/shenzhen/145883654.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融顾问,03-09发布,15-25万/年,深圳·南山区,1年,大专,"销售
银行
融资
地产
自主创业
抵押贷款
宝妈
销售行业
保险行业
信贷专员",https://jobs.51job.com/all/coBWRRMFY9ADYObgdhXD8.html,深圳市众诚天下企业服务有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/hangzhou/139345118.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融同业经理,03-09发布,0.8-1万,杭州·拱墅区,2年,本科,"周末双休
带薪年假
五险一金
餐饮补贴
高温补贴
节日福利
绩效奖金",https://jobs.51job.com/all/coAWUFZ146DzEGZFQ-VjY.html,物产中大期货有限公司,国企  |  150-500人,金融/投资/证券
https://jobs.51job.com/kunming/137680562.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,投资顾问（网络金融业务）,03-09发布,0.8-1万,昆明·盘龙区,1年,本科,"五险一金
定期体检
补充医疗保险",https://jobs.51job.com/all/coUTIFZF40VmgEZQRvAWU.html,国泰君安证券股份有限公司云南分公司,国企  |  150-500人,金融/投资/证券
https://jobs.51job.com/kunming/146318967.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融管培生,03-09发布,8千-1万,昆明,1年,大专,,https://jobs.51job.com/all/coAGEBZ1QwUW9VMlc9B2o.html,中国平安人寿保险股份有限公司云南分公司昆明区域拓展第一支公司,民营  ,保险
https://jobs.51job.com/shanghai/146731147.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,财富委-上海财富总部金融顾问岗(J14048),03-09发布,1.2-2.4万,上海·浦东新区,3-4年,本科,"金融
证券从业资格
信托
资产配置
高端客户资源
资产配置方案
咨询服务
投资顾问
高客服务
五险一金
员工旅游
餐饮补贴
通讯补贴
补充医疗保险
交通补贴
年终奖金
定期体检
绩效奖金
专业培训",https://jobs.51job.com/all/coAG8FZAdhBjAFYAdj.html,国金证券股份有限公司,民营  |  1000-5000人,金融/投资/证券
https://jobs.51job.com/guangzhou/146267717.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融助理（双休+技能培养）,03-09发布,8千-1.2万,广州·天河区,1年,大专,"金融
市场机会
数据分析报告
金融行业
金融市场
五险一金
补充医疗保险
补充公积金
员工旅游
年终奖金
绩效奖金
出国机会
专业培训
弹性工作",https://jobs.51job.com/all/coAWBVNVI2UmxWOgJjUDY.html,广州慧晟商务咨询有限公司,民营  |  50-150人,互联网/电子商务
https://jobs.51job.com/shenzhen/141898954.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融期货学员,03-09发布,5千-1万,深圳·龙华区,1年,高中,"证券
基金
股票
期货
债券
外汇
金融
银行
五险一金
绩效奖金
周末双休",https://jobs.51job.com/all/coUTFUMwdjBD8PalMwUTc.html,深圳恒泰德利投资咨询有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/shanghai/146688680.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,公司金融顾问,03-09发布,5-6千,上海·浦东新区,5-7年,本科,,https://jobs.51job.com/all/coVjdVNAJlAz8DYFcwXD4.html,苏州燕鸟融资咨询服务有限公司,民营  ,计算机软件
https://jobs.51job.com/guangzhou/146665726.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融助理（周末双休）,03-09发布,8千-1.2万,广州·天河区,1年,大专,"金融
数据分析报告
金融行业
金融市场
五险一金
补充医疗保险
补充公积金
员工旅游
专业培训
出国机会
股票期权",https://jobs.51job.com/all/coCWhRM144VmpSM1Q-UTY.html,广州慧晟商务咨询有限公司,民营  |  50-150人,计算机软件
https://jobs.51job.com/nanchang/134041017.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融类应届毕业生（高底薪+提成）双休,03-09发布,6-8千,南昌·青山湖区,无需经验,大专,"五险一金
员工旅游
绩效奖金
专业培训
股票期权
弹性工作",https://jobs.51job.com/all/coUTFQMl80AT0ObQ1tUjc.html,南昌奥迅信息咨询有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/shijiazhuang/146665992.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融信贷销售专员,03-09发布,1-2万,石家庄·桥西区,3-4年,大专,"五险一金
绩效奖金
专业培训
年终奖金",https://jobs.51job.com/all/coUjJRMVQwDzhVMQRkB2M.html,上海浅银互联网科技有限公司,民营  |  少于50人,互联网/电子商务
https://jobs.51job.com/zhengzhou/144423539.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融商务经理-郑州,03-09发布,2.5-3万,郑州·金水区,3-4年,本科,"营销
金融
银行
市场拓展
票据
商务谈判
业务拓展
开发新客户
存款回报
承兑汇票
交通补贴
定期体检
每周下午茶
专业培训",https://jobs.51job.com/all/coUzNVMABkBz4CYQdjXT8.html,天积（成都）实业有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/shanghai/141513607.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,运营经理-网银（网络金融）,03-09发布,1.5-2.5万·16薪,上海·长宁区,5-7年,本科,"五险一金
绩效奖金
交通补贴
带薪年假",https://jobs.51job.com/all/coAWMBbVY1AjQCYlQyB2s.html,交银企业管理服务（上海）有限公司张江高科技园区分公司,国企  |  10000人以上,银行
https://jobs.51job.com/shijiazhuang/146665777.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融信贷销售专员,03-09发布,1-2万,石家庄·桥西区,3-4年,大专,"五险一金
绩效奖金
专业培训
年终奖金",https://jobs.51job.com/all/coUjJRMVQwDzhVMQRkB2M.html,上海浅银互联网科技有限公司,民营  |  少于50人,互联网/电子商务
